Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,Low CI,High CI,Confidence Interval,Quartile Range
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,29.5,27.2,31.8,27.2 - 31.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,20.1,17.1,23.4,17.1 - 23.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,34.5,31.5,37.6,31.5 - 37.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,35.5,33.1,38,33.1 - 38.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,31,30.2,31.8,30.2 - 31.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,34.4,32.1,36.8,32.1 - 36.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,24.3,21.3,27.5,21.3 - 27.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.3,41,"Dec 29, 2021 - Jan 10, 2022",12/29/2021,2022-01-10,40.6,37.4,43.8,37.4 - 43.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,25,23.1,27,23.1 - 27.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,21.6,20.9,22.2,20.9 - 22.2,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,21.8,19.9,23.8,19.9 - 23.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,14,11.9,16.3,11.9 - 16.3,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,33.5,29.6,37.6,29.6 - 37.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,29.4,27.4,31.6,27.4 - 31.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,26.9,26.2,27.6,26.2 - 27.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,27,24.3,29.7,24.3 - 29.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,17.1,14.8,19.5,14.8 - 19.5,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,38.6,34.8,42.6,34.8 - 42.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,34.5,32.1,36.9,32.1 - 36.9,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,30.9,30.2,31.6,30.2 - 31.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,32.3,29.7,35,29.7 - 35.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,20,17.6,22.5,17.6 - 22.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.3,42,"Jan 26 - Feb 7, 2022",01/26/2022,2022-02-07,45,41,49,41.0 - 49.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,24.5,22.4,26.8,22.4 - 26.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,20.6,20,21.3,20.0 - 21.3,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,22.1,20.3,24,20.3 - 24.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,17.4,15.2,19.8,15.2 - 19.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,32.3,28.4,36.3,28.4 - 36.3,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,29.2,27.4,31.1,27.4 - 31.1,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,27.2,26.4,27.9,26.4 - 27.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,25.7,23.6,27.9,23.6 - 27.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,19,16.8,21.3,16.8 - 21.3,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,37.2,33.8,40.8,33.8 - 40.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,34.3,32.2,36.4,32.2 - 36.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,30.8,30,31.6,30.0 - 31.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,30.7,28.8,32.6,28.8 - 32.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,24.2,21.7,26.9,21.7 - 26.9,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,43,"Mar 2 - Mar 14, 2022",03/02/2022,2022-03-14,43.1,39.7,46.6,39.7 - 46.6,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,25.2,22.7,27.8,22.7 - 27.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,20.8,20,21.6,20.0 - 21.6,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,23.9,21.4,26.5,21.4 - 26.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,14.4,12.1,17,12.1 - 17.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,26.4,23.6,29.4,23.6 - 29.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,30.1,27.5,32.8,27.5 - 32.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,26.2,25.3,27,25.3 - 27.0,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,28.4,25.7,31.2,25.7 - 31.2,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,16.6,13.9,19.6,13.9 - 19.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,37.2,34,40.6,34.0 - 40.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,35.6,32.9,38.5,32.9 - 38.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,29.9,28.9,30.8,28.9 - 30.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,32.9,30,36,30.0 - 36.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,19.7,16.8,22.7,16.8 - 22.7,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,2022-04-11,40.4,37.2,43.7,37.2 - 43.7,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,25.6,23.3,28.1,23.3 - 28.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,20.9,20,21.9,20.0 - 21.9,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,22.8,20,25.7,20.0 - 25.7,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,15.7,13.2,18.5,13.2 - 18.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,30.6,27,34.4,27.0 - 34.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,29.1,26.5,31.8,26.5 - 31.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,26.2,25.2,27.3,25.2 - 27.3,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,27.6,24.8,30.5,24.8 - 30.5,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,16.9,14.4,19.7,14.4 - 19.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,35.3,31.1,39.6,31.1 - 39.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,34.1,31.3,37,31.3 - 37.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,30,29,31.1,29.0 - 31.1,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,31.2,28.5,34,28.5 - 34.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,21.5,18.8,24.4,18.8 - 24.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.4,45,"Apr 27 - May 9, 2022",04/27/2022,2022-05-09,41.4,37.3,45.5,37.3 - 45.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,25.9,23.4,28.7,23.4 - 28.7,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,21.2,20.5,21.9,20.5 - 21.9,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,24.9,22,28.1,22.0 - 28.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,14.8,12.3,17.5,12.3 - 17.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,31.2,27.3,35.4,27.3 - 35.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,34.1,31.3,36.9,31.3 - 36.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,27.8,27.1,28.6,27.1 - 28.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,28.6,26.2,31.1,26.2 - 31.1,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,19,16.7,21.5,16.7 - 21.5,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,37.4,33.4,41.5,33.4 - 41.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,37.3,34.6,40.2,34.6 - 40.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,31.7,30.9,32.4,30.9 - 32.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,33.9,31,36.9,31.0 - 36.9,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,22.7,20.2,25.4,20.2 - 25.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,46,"Jun 1 - Jun 13, 2022",06/01/2022,2022-06-13,42.1,38,46.2,38.0 - 46.2,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,26,23.8,28.2,23.8 - 28.2,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,22.2,21.4,23,21.4 - 23.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,26,24,28,24.0 - 28.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,15.7,12.5,19.4,12.5 - 19.4,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,31.2,27.2,35.4,27.2 - 35.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,32,29.5,34.6,29.5 - 34.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,28.3,27.5,29.1,27.5 - 29.1,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,29.3,26.8,31.9,26.8 - 31.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,17.4,14.4,20.7,14.4 - 20.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,37.6,33.8,41.5,33.8 - 41.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,37.8,35.2,40.4,35.2 - 40.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,32.4,31.6,33.3,31.6 - 33.3,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,33.8,31.3,36.4,31.3 - 36.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,21.3,17.9,24.9,17.9 - 24.9,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,47,"Jun 29 - Jul 11, 2022",06/29/2022,2022-07-11,43,39.3,46.8,39.3 - 46.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,23.5,21.1,26,21.1 - 26.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,20.9,20.1,21.6,20.1 - 21.6,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,24.2,21.4,27.1,21.4 - 27.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,17.9,14.4,21.8,14.4 - 21.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,31.8,28.6,35.2,28.6 - 35.2,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,31.6,28.6,34.8,28.6 - 34.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,27.1,26.2,28,26.2 - 28.0,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,29.9,27.1,32.9,27.1 - 32.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,20.7,17.1,24.7,17.1 - 24.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,38.6,35.1,42.2,35.1 - 42.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,35.5,32.7,38.4,32.7 - 38.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,48,"Jul 27 - Aug 8, 2022",07/27/2022,2022-08-08,30.8,29.9,31.7,29.9 - 31.7,NA
